AOD,RH,WS,TEMP,PBL,SP,NDVI,PM2.5
275,28.4,2.793,300.29,2898.5,83.767,5061,27.1
306,33,0.806,301.63,2422.1,86.975,5858,22.5
666,25,7.984,308.27,1724.7,99.615,4996,58.25
660,25.1,8.022,308.19,1741.3,99.573,5596,64.75
809,20.9,5.626,308.39,1870.8,97.447,4196,55.5
513,22.6,4.537,306.65,1903,94.469,3869,13.25
566,22.5,4.699,306.91,1873.1,95.011,3089,38.475
754,22.3,5.701,308.08,1666.3,97.935,3491,48.1
705,22.9,5.769,307.98,1608.9,98.147,3949,55.05
598,26.5,7.33,307.61,1404.5,99.587,3048,73.317
526,23.2,4.719,307.1,1691.5,96.002,3049,55.4
319,27.3,7.934,306.64,1808.6,98.834,5149,54.05
787,25.8,5.577,307.14,1176.5,98.754,3315,78.74
852,27.1,5.382,306.61,1160.5,98.358,3879,97.11
844,27.3,5.629,306.64,1117.1,98.68,3041,69
356,27.9,7.693,306.66,1871.2,99.187,2588,73.8
860,29.3,6.562,306.25,1093.6,99.312,4193,57.85
948,29.4,6.684,306.26,1108.2,99.389,3693,57.875
381,28.4,7.463,306.71,1838.2,99.567,5299,70.75
235,38.7,0.474,298.44,2248.5,83.172,6452,17.35
264,38.8,0.214,298.4,2244.9,83.144,4610,25.75
532,34.3,7.064,305.94,1737.8,100.31,5717,37.7
628,32.8,7.218,305.99,1204.3,99.741,3556,49.753
617,30.8,7.007,306.54,1834.8,99.941,4904,38.9
299,35,6.493,305.82,1625,99.953,4044,40.6
337,36.5,6.672,306.08,1700.2,100.29,3752,36.4
302,35.3,6.322,305.82,1672.6,99.997,3886,93.85
293,35.9,6.069,305.87,1752,100.11,2342,48.813
289,40.4,6.216,305.01,1417.9,100.5,4855,47.85
315,39.8,6.246,305.23,1465.3,100.51,3980,55.4
328,40.4,6.12,304.98,1434.2,100.52,4220,45.225
335,39.7,6.159,305.23,1485.2,100.54,5102,54.6
533,40.9,5.633,304.43,1505.2,100.68,3446,83.35
565,41.2,5.514,304.37,1498.6,100.69,3663,82.425
497,42.6,5.397,303.73,1423.3,100.7,3934,79.05
652,42.8,4.664,303.62,1470.7,100.68,3207,69.53
745,42.7,4.617,303.65,1482.2,100.71,4091,89.475
447,46.7,5.327,303.33,1325.4,100.19,4462,53.085
490,42.6,4.499,303.36,1462.9,100.61,4175,67.5
814,43.9,4.862,302.65,1433.3,100.8,2974,81.1
479,48.8,5.087,303.38,1331.7,100.12,5696,44.26
531,49.1,5.209,303.29,1316.4,100.13,4669,64.45
506,40.8,4.26,303.26,1484.3,100.71,3886,59.35
708,41.5,4.307,303.18,1493,100.75,-654,94.625
684,41.8,4.335,303.15,1495.9,100.75,2497,92.2
850,43.8,5.117,302.55,1435.6,100.81,3796,72.775
455,49.3,5.033,303.24,1321.9,100.13,4994,46.65
759,42.3,4.433,303.09,1509.5,100.77,3429,80.085
911,44.5,5.549,302.05,1384.6,100.84,3857,73.4
777,49,4.228,302.72,1439,100.41,1385,40
578,41.8,4.216,302.99,1570.8,100.28,4550,49.06
406,40.9,4.343,302.93,1536.4,100.47,6552,45.7
267,40.6,4.386,302.9,1524.9,100.54,4712,41.85
655,53.9,6.191,299.83,1016.2,100.92,2838,77.2
629,54.2,6.246,299.83,998.83,100.93,2826,73.42
688,63.3,6.559,297.83,636.65,100.98,3951,59.95
510,45.7,5.543,301.98,1361.5,100.85,4209,89.6
231,46.2,3.672,302.42,1549.2,99.616,3863,18.81
561,39.8,4.649,303.08,1631.7,100.36,3614,46.55
441,43.7,5.035,302.2,1454.3,100.8,4073,64.2
681,51,3.942,302.64,1330.7,100.22,3729,27.5
456,41.4,4.487,302.89,1686.7,99.904,3220,43.05
495,41.6,4.595,302.61,1633.7,100.14,4385,46.28
205,56.5,3.443,300.58,1506.9,97.235,6840,20.11
321,45.9,4.133,301.64,1583.9,98.335,7707,30.21
391,44.9,4.186,301.98,1616.4,98.681,5527,33.3
266,43.4,4.267,302.5,1658.1,99.423,5525,27.65
224,42.8,4.701,301.41,1500.9,99.582,6294,38.33
281,53.7,5.474,298.4,892.19,100.46,3857,35.35
281,56.2,5.495,297.77,781.87,100.61,4143,48.65
281,58.6,5.516,297.15,671.55,100.75,-1513,39.85
401,51.2,2.983,302.01,1380.2,99.156,6231,37.8
374,52.3,5.422,298.84,990.29,100.12,2348,40.175
293,55.3,5.377,298.18,889.88,100.14,5154,32.7
192,54.8,3.389,300.29,1462.8,97.072,6195,29.05
509,57.5,3.164,301,1297,99.699,6903,26.1
675,54,4.148,301.76,1194.1,100.04,5396,40
527,55.3,4.105,301.49,1169.3,99.914,1580,61.15
450,54.9,3.982,301.44,1186.7,99.671,6446,34.6
153,51.1,1.184,298.88,1189.3,94.084,8323,23
461,55.3,4.041,301.55,1198.8,99.848,4059,46.89
398,55,3.925,301.44,1212,99.561,6775,41.89
248,48.2,3.918,301.09,1516.8,98.008,3160,41.37
207,52.9,1.221,299.46,1260.8,94.762,6050,24.025
339,48.8,2.771,302.89,1422.8,99.554,6483,19.5
337,49.3,2.468,302.8,1439.7,99.306,4324,39.19
337,49.4,2.629,302.88,1432.1,99.563,3925,33.8
329,49.7,2.401,302.71,1445.4,99.163,5816,43.47
433,50.9,3.349,302.61,1421.1,99.684,6617,26.6
402,50.9,3.292,302.57,1432.8,99.554,5340,25.125
276,60.4,2.148,300.14,1370.6,94.951,7628,24.15
510,53.7,3.114,302.26,1408.3,99.569,5653,44.95
492,55,3.091,302.13,1389.8,99.594,4614,56.25
630,53.7,2.995,302.24,1412.5,99.511,6825,58
640,54.4,2.982,302.19,1404.4,99.544,3840,50.1
562,55,2.968,302.14,1396.4,99.576,3496,52.15
444,51.8,2.791,302.25,1441.9,99.018,6727,47.85
505,54.4,2.741,302.19,1411.3,99.452,5264,45.5
460,54.9,2.725,302.15,1404.6,99.512,7109,39.8
464,55.3,2.703,302.11,1400.3,99.499,6321,30.2
408,62.1,1.303,302.13,1553.1,99.461,3931,52.127
527,53.8,2.639,302.23,1416.7,99.329,6063,40.7
551,54.4,2.623,302.19,1408.8,99.383,4158,43.247
540,55.3,2.586,302.11,1395.9,99.418,3634,36.373
492,55.2,2.55,302.02,1399,99.176,7960,34.1
260,60,2.386,300.85,1349.7,98.005,5566,43.3
266,60.5,2.312,300.88,1350.7,98.18,6443,39.75
440,61.7,1.885,301.31,1375.1,99.336,4560,35.063
300,63.7,2.698,300.24,1379.5,93.713,7785,15.3
549,51.5,2.506,301.77,1467.6,97.451,5061,47.535
509,51.6,2.52,301.88,1463.7,97.75,5138,36.65
290,60.2,2.279,300.78,1360.3,97.768,7548,32.925
320,62.1,1.753,301.39,1391.3,99.373,7305,33.35
347,55.9,2.176,301.39,1402.5,97.644,3894,49.607
164,58.1,1.949,301.11,1402.9,97.281,8202,14
443,52.7,2.321,301.84,1513.9,96.543,7060,42.4
547,53.2,2.248,301.91,1522.3,96.447,4716,48.29
724,53.9,1.857,302.79,1489.2,98.898,5711,46.47
411,56.1,2.124,303.12,1519.4,97.437,7166,53.9
407,59.5,2.455,302.52,1505.9,96.568,4466,48.35
528,37.6,3.838,299.67,2136,88.948,2768,7.7
240,33.1,1.784,300.32,1754,90.221,3532,20.65
251,34,1.9,299.71,1724.1,89.606,3701,14
330,33.7,2.439,299.49,1818.5,88.635,4802,12.04
72,29,6.187,298.92,2551.4,98.369,2527,23.8
72,29.3,6.271,298.87,2541.5,98.412,2574,49.91
158,25.6,2.364,302.04,2222.5,93.271,4766,31.89
56,28.2,2.962,297.66,2047.8,88.473,2374,14.2
57,28.5,3.134,297.14,2038.4,87.783,2481,13.87
111,23.2,2.963,300.52,2703.8,98.133,2897,17.64
118,23.4,2.873,300.69,2684.4,98.352,2779,17.3
58,26.8,2.149,300.61,2153.4,88.796,1496,44.32
56,21.1,2.313,299.79,2786.8,96.021,3794,12.48
197,17.8,1.094,301.54,2695.4,98.637,4251,13.3
80,24.7,1.546,299.64,2036.8,99.614,6044,40.7
126,25,1.548,299.74,1965.6,99.537,2848,31.35
122,26.8,1.469,299.29,1899.1,99.759,2317,36.935
74,34,7.262,293.27,2081.2,81.107,980,12.3
78,34.9,7.201,291.63,2109.4,78.726,673,21.13
358,33.8,7.057,293.36,2174.2,81.047,3311,34.24
44,16.1,1.811,302.21,2491.7,84.169,3707,67.05
947,64.1,1.845,295,993.29,100.61,4239,39.91
993,66.6,2.078,293.78,805.55,100.68,3257,37.74
993,68.9,2.291,293.45,742.88,100.7,-1241,43.975
1124,63.3,2.036,293.83,787.16,100.67,4026,32.91
992,68.4,2.326,293.12,640.93,100.72,-1975,37.735
992,70.1,2.567,292.89,592.18,100.73,-1752,33.43
1569,20.1,3.242,303.15,2137.4,98.629,2767,23.84
1525,38.7,4.18,305.14,2098.2,100.45,2611,67.38
1525,39.3,4.177,305.11,2093,100.47,3024,61.06
989,42.5,6.193,300.26,1418.1,99.965,4211,55.78
930,46.2,6.809,298.95,1195.3,100.14,3147,25.74
1121,39.1,3.32,302.19,1605.6,99.765,4741,43.36
2656,33.4,0.899,306.38,2359.6,98.958,3411,52.86
1167,55.5,6.724,300.16,1120.6,100.42,2961,27.83
928,64.8,6.645,298.21,931.54,100.4,2921,35.22
1228,57.8,6.639,299.56,1064.6,100.42,3450,29.415
961,70.3,6.527,297.03,800.91,100.43,3653,31.23
1120,67.2,5.431,297.6,836.54,99.744,3291,55.59
1167,41,3.268,304.73,1746.4,99.456,2487,69.61
1172,41,3.311,304.66,1730.8,99.523,4045,53.39
1042,41.2,3.162,304.93,1774,99.551,4183,85.43
989,36.1,2.914,305.49,1809.1,99.668,5299,63.65
805,37.3,2.859,305.42,1845,99.489,5026,60.26
1678,36.3,4.303,305.28,1631.6,99.868,3556,113.77
806,35.8,1.579,304.78,1748.9,99.377,3278,82.825
768,36.4,1.831,304.75,1751.4,99.348,3190,71.09
1136,34.7,3.426,305.39,1765.4,99.891,3433,146.77
796,34.9,3.577,305.29,1742.7,99.913,3396,189.09
500,48.2,3.614,302.82,1624.9,98.038,3556,52.805
693,45.7,3.551,303.26,1545.8,99.21,2739,54.86
515,42.2,3.003,302.76,1369,100.21,3639,47.463
442,45,2.564,303.31,1602.1,100.26,4235,37.83
40,25.6,5.213,292.06,2416.2,59.403,1992,21.017
859,51.6,7.284,295.5,1646.4,98.13,3169,11
772,51.9,7.36,295.52,1628.7,98.211,2966,14.43
100,43.5,6.215,295.88,1894,98.493,2392,27.57
356,35.5,7.48,301.99,2302,92.295,3550,13
451,32.7,2.591,302.33,2044.2,90.002,3532,22.43
421,33.7,3.059,301.25,2059.5,88.434,4802,14.95
73,20.2,3.478,304.88,2770.7,88.176,1496,28.5
319,39.6,4.645,299.42,2230.4,99.081,2562,28.305
332,41.9,5.087,299.02,2101,99.348,4416,33.05
456,45.2,5.12,298.6,1876.5,100,3853,23.76
88,25.9,7.039,293.73,2618.1,84.087,2221,31.48
88,23.9,1.877,299.49,2971,92.893,6099,11.86
260,39.4,4.636,299.51,2235,99.067,3155,29.62
131,25.2,7.02,294.24,2648,84.391,1888,37.2
118,23.8,1.964,299.83,2960.4,93.343,5492,15.257
124,23.8,6.673,295.34,2737.5,84.77,2230,27.317
124,24,6.69,295.32,2715.3,84.846,1860,20.5
103,28.9,5.488,294.94,2702.3,86.89,3624,13.765
272,48,4.892,297.53,1795.8,99.49,1942,33.71
165,23.2,6.371,296.02,2766.2,85.435,2321,21.14
196,23.8,6.434,295.75,2681,85.403,2708,20.9
791,52.2,4.19,297.18,1790.1,99.967,2201,33.3
279,17.1,6.611,299.46,3121.9,87.178,2171,36.48
122,23.8,2.248,301.69,2842.6,96.382,3816,17.16
95,23.5,3.143,301.21,2797.9,94.798,3709,13.05
209,23.3,6.666,297.12,2812.3,86.397,2684,38.43
210,23.5,6.561,297.07,2799.7,86.479,2164,27.14
165,23.5,2.738,302.86,2703.8,98.193,4251,18.67
362,22.9,6.559,297.56,2846,86.719,2180,36.303
364,23.2,6.459,297.47,2828,86.774,2135,27.14
417,22.7,3.283,303.19,2689.3,97.942,3048,16.4
211,40,4.23,297.94,1964.9,99.191,6044,33.24
476,22.1,3.521,303.57,2698,97.957,3492,21.16
476,22.3,3.452,303.6,2677,98.234,2995,21.7
474,22.6,3.396,303.63,2656,98.51,3643,20.375
517,22.2,3.317,303.96,2676.7,98.637,2557,17.75
530,22.5,3.351,303.94,2648.1,98.857,2347,18.5
142,16.6,2.009,302.35,2692.7,82.085,745,8.43
82,18.9,8.663,296.56,2895.3,78.271,673,20.14
58,11.5,7.491,302.26,3510.5,86.443,-2445,46.05
60,11.5,7.459,302.09,3498,86.269,1346,54.55
292,26.1,5.47,302.66,2251.1,99.829,2793,30.81
272,26.4,5.4,302.55,2251.1,99.804,2955,28.165
77,15.5,7.987,299.93,3178.3,85.915,2353,12.52
201,23.1,3.837,304.5,2521.7,100,3706,29
265,23.5,4.134,304.32,2470.3,100.05,4342,27.3
203,21.6,7.751,297.99,2826.1,85.424,2669,37.026
132,11.3,6.041,302.62,3431.9,86.498,1619,20.1
422,24.7,4.57,303.82,2319.1,100.29,3383,26.38
242,11.2,5.682,302.8,3435.2,86.597,2551,36.71
118,11.9,5.908,302.01,3217.3,85.468,2222,41
366,21,1.279,305.94,2937.1,99.002,3436,35.35
55,14,5.385,301.23,3071.2,85.064,1684,30.95
55,13.7,5.43,301.33,3074.1,85.09,1567,29.21
276,12.5,5.553,302,3135.2,85.484,2899,32.05
385,21.4,1.38,305.98,2857.7,99.206,2765,40.04
373,21.7,1.241,306.07,2831.8,99.693,3393,53.405
261,26.1,4.019,302.63,2217.4,100.36,2588,27.86
562,76,2.651,292.1,822.05,100.37,-1975,31.39
597,77.1,2.674,292.08,800.3,100.38,-1752,22.9
75,13.7,5.118,301.77,3030,85.437,2108,19.43
54,14.9,6.385,299.92,3093.6,81.69,1025,11.567
381,19.3,5.838,300.42,2943.3,87.221,2756,29.733
206,24.5,3.433,304.41,2218.8,100.32,2976,31.62
61,16,6.154,301.49,2988.1,87.797,2588,20.847
188,24.8,3.287,304.42,2212.8,100.32,3551,27.05
654,19.3,0.615,307.12,2951.5,98.403,3159,81.33
138,18.2,5.556,300.81,2940.2,87.11,4298,24.43
686,19.1,0.664,307.26,2998.7,98.27,2767,25.825
660,19.6,0.665,307.2,2919.7,98.542,2741,32.69
651,20.1,0.688,307.15,2840.7,98.814,2926,47.95
336,18.2,4.204,298.98,3175.7,80.235,3568,19.14
224,16.8,4.593,302.29,2823.2,86.408,3976,28.47
195,16.9,4.677,302.38,2802.9,86.565,3739,34
214,18.1,5.214,301.25,2976.9,87.618,2688,50.675
600,18.8,0.857,307.17,3055.9,97.733,4149,47.48
269,17.9,4.947,301.56,2979.4,87.983,2238,54.99
176,18.6,4.375,302.09,3044.4,89.04,5728,23.1
189,18.3,4.189,302.51,3079.8,89.556,5291,29.065
213,18.1,4.011,302.94,3115.1,90.071,3801,54.14
453,17.7,4.748,301.84,2971.4,88.274,5031,42.075
528,17.8,4.681,301.86,2981.8,88.348,3496,40.45
471,18.5,4.743,301.42,2949.8,87.956,2823,55.957
353,24.5,1.654,306.06,2335.8,100.13,3034,33.937
457,18.5,4.516,301.57,2937.5,88.144,2579,53
101,20.9,5.398,299.91,2510.5,86.729,2999,27.22
64,20.3,3.945,300.28,2598.9,83.896,2596,14.86
90,20.1,4.011,300.44,2606,84.096,2182,40.2
291,27.1,1.816,304.94,2183.4,100.21,3613,32.05
326,27.3,1.889,304.81,2165.7,100.22,3420,23.665
466,32.1,3.369,303.51,2054.3,100.38,2611,42.86
485,32.3,3.383,303.5,2056.9,100.4,3024,39.95
361,31.3,3.293,303.59,2021.2,100.22,3737,38.43
390,31.5,3.394,303.56,2022.1,100.21,4024,36.91
418,11.8,2.837,303.92,3012.4,84.062,3118,52.595
841,52.5,3.99,299.56,1419.8,99.813,3896,31.38
69,24.7,4.013,298.46,2379.8,82.235,1236,3.05
424,20,1.92,307.39,3020.8,97.668,3125,47.25
423,20.8,1.722,307.28,2909.2,98.087,2915,26.815
133,29.1,3.851,289.35,2777.4,68.213,4434,46
776,34,3.49,303.16,1913,99.114,4016,106.48
845,34.4,3.638,303.09,1915.7,98.996,3411,61.83
1092,34.9,3.991,304.09,1998.7,99.824,3630,73.52
582,33.7,3.456,303.07,1878.8,98.782,4647,43.24
1047,39,4.008,303.08,1886.3,99.823,5135,82.71
1047,40.2,3.99,302.79,1854,99.924,4423,64.193
280,28.4,2.459,292.09,2970.3,70.543,4019,28.67
328,28.9,1.784,293.1,3014.1,71.873,2492,37.845
504,21.8,1.991,307.44,2862.8,98.299,2995,38.95
437,22.3,1.755,307.33,2768.2,98.597,3235,36.36
267,32.5,3.37,303.36,1903.3,98.86,2675,57.05
225,32.8,3.416,303.28,1892.9,98.76,3241,65.43
236,33,3.461,303.19,1882.6,98.66,3221,52.52
964,40,4.031,303.03,1869.6,99.755,3933,65.42
349,28.8,1.438,294.08,3021.2,73.032,2486,29.55
53,27.5,2.312,297.71,2351.5,80.926,1902,22.5
371,22.8,1.759,307.34,2728.7,98.73,3793,38.05
496,28.8,2.823,305.48,2070.7,99.994,3198,48.7
488,35.4,4.012,302.43,1826.9,97.27,5837,92.32
195,34.7,3.947,302.88,1850.5,97.505,4294,61.835
67,24.3,2.732,296.92,2240.6,81.523,3121,19.19
95,25,2.704,296.58,2181.7,81.293,3540,17.69
493,22.7,2.593,302.7,2639.6,90.914,3655,17.52
370,22.7,2.553,302.63,2638.5,90.855,2821,20.82
542,24.7,1.762,306.81,2674.5,98.617,3312,42.013
497,25,1.661,306.84,2605.9,99.007,3171,31.81
367,24.3,1.162,305.82,2720.3,96.676,3915,45.71
142,22.3,3,298.86,2085.4,86.834,4921,21.645
73,24,2.361,297.38,2083,84.016,5061,24.24
77,23,2.857,298.83,2001.6,87.278,5858,21.67
306,28.6,1.85,302.63,2525.9,92.216,4307,23.673
451,33.4,1.918,304.14,1747.3,99.761,3901,22.33
721,38.5,0.959,301.08,2072.5,92.95,4461,70.118
334,33.7,2.215,304.08,1718.1,99.764,3693,50.12
510,51.6,2.483,299.57,2019.2,81.256,3484,11.62
516,50.7,2.639,300,2001.7,81.728,3485,11.57
566,74.8,6.124,302.12,1154.5,96.829,6458,18.95
242,58.6,4.236,305.54,1297.9,100.31,6746,7.48
244,38.4,3.033,295.23,1913.1,85.557,2436,8.75
350,35.4,12.56,301.53,2256.8,94.426,1782,10.1
469,27.4,4.472,305.04,2413.7,93.038,3947,46.55
57,32,2.417,292.21,2142.3,87.594,2587,10.25
180,35.1,5.501,298.99,2788.2,97.814,2628,21.81
72,21.7,4.954,299.28,2408.9,87.945,2374,16.8
81,21.9,4.971,298.73,2419.9,87.257,2481,17.95
446,40.6,4.051,299,2228.3,98.655,6208,26.75
657,41.3,3.656,299.17,2102.2,98.905,5889,32.35
74,20.2,2.084,304.5,2259.9,88.348,1496,23.87
146,18.7,4.815,303.87,2691.1,85.444,3040,57.79
876,24.8,4.158,300.17,2755.1,86.339,2135,24.3
1865,30.4,2.295,302.45,1824.6,97.679,3492,51.45
1863,30.3,2.124,302.68,1882.2,97.944,2995,52.375
1859,30.1,1.96,302.92,1939.7,98.208,3643,57.55
1272,28.6,0.872,305.12,1672.6,99.594,3706,76.84
1350,28.3,1.046,305.39,1726.9,99.64,4342,73.427
1506,24.4,3.674,307.51,2078.8,99.794,3383,56.74
1327,23.6,4.188,307.87,2143.5,99.8,2710,56.895
1326,23.7,4.46,307.79,2188.6,99.806,2949,63.23
1253,23.9,5.118,307.63,2278.9,99.819,3579,55.84
762,60.2,2.884,295.55,1164.4,100.24,4239,34.42
1230,23.3,5.161,307.89,2288.6,99.814,3236,49.05
706,66.7,3.066,294.43,910.99,100.31,2417,53.05
706,73,3.063,293.88,699.69,100.35,1358,29
734,64,3.326,294.12,968.64,100.32,3257,41.75
876,22.8,2.189,307.73,2146.1,98.716,2765,57.227
1099,22.6,6.175,307.6,2308.9,99.833,2588,50.26
673,57.7,3.605,294.01,1066.8,100.3,4026,31.05
637,68.1,3.43,293.44,767.72,100.36,-1975,46.4
699,20.2,7.551,310.24,2230.9,99.759,2976,42.285
715,20.1,7.812,310.25,2213.5,99.76,3551,48.5
1211,16.7,4.751,311.9,3079.5,97.723,3159,95.45
1044,15.7,4.616,312.46,3221.7,97.555,2767,43.125
1053,16.2,4.765,312.29,3123.4,97.837,2741,53.41
1046,16.7,4.934,312.11,3025.2,98.119,2926,56.05
477,18.5,7.394,305.3,2756,87.111,2688,47.59
277,18.1,6.157,306.65,3034,88.53,5728,25
269,17.5,5.831,307.21,3137.1,89.035,5291,28.95
384,34.3,3.264,298.47,951.25,99.994,-2345,37.15
383,18.6,7.234,305.77,2698,87.756,5031,44.635
402,18.7,7.193,305.81,2707.5,87.832,3496,31.55
372,19.3,7.152,305.42,2699.9,87.455,2823,53.545
566,18.9,7.458,311.34,2393.4,99.505,3034,39.067
351,19.5,7.034,305.54,2679.3,87.641,2579,47.6
200,22.4,7.615,303.32,2258.5,86.208,2999,37.65
431,26.1,4.005,302.57,1913.6,99.729,3228,45.65
530,20.1,8.718,310.41,2237.1,99.653,3613,71.74
536,20,8.684,310.31,2211.9,99.672,3420,66.5
1400,18.1,6.084,309.93,2624.5,100.01,2611,87.17
521,25.1,4.307,303.52,2063.9,99.613,4211,58.56
474,28.4,4.249,302.19,1866.4,99.779,3147,32.83
803,18.3,6.956,309.93,2344.8,99.804,3737,74.15
1020,18.2,6.788,309.95,2381.9,99.8,4024,84.71
442,27.1,4.976,304.48,1908.6,99.434,4741,55.3
351,33.7,4.438,301.35,1678.8,99.808,3847,30.42
542,30.2,6.09,305.03,1804.9,99.65,3896,47.125
456,17.3,7.634,311.8,2888.3,97.055,3125,82.125
592,17.7,7.897,311.72,2814,97.471,2915,58.275
554,50.6,5.105,300.03,1270.3,99.711,3111,18.515
612,19.9,7.006,309.13,2241.7,98.755,4016,103.4
617,19.9,6.758,309.19,2313.9,98.653,3411,65.175
987,19.9,6.347,310.17,2636,99.533,3630,81.12
676,33.2,5.945,305,1753.4,99.539,3405,46.45
507,20.9,7.346,308.53,2096.3,98.428,4647,37.22
870,25.1,6.666,308.56,2355,99.59,5135,91.8
818,26.4,6.729,308.16,2291.9,99.704,4423,75.243
756,33.2,6.696,306.14,1837.5,99.857,3815,49.5
142,28.4,6.453,303.17,2104.2,86.975,4519,31.125
128,27.7,6.381,303.46,2114.4,87.284,5495,50.35
570,19.5,8.079,311.32,2566.6,97.719,2995,57.26
595,19.7,8.257,311.24,2522,98.018,3235,56.825
675,20.9,7.801,308.19,1939.6,98.474,2675,57.433
498,21.1,7.72,308.15,1958.7,98.384,3241,48.55
453,21.2,7.639,308.12,1977.8,98.294,3221,30
420,30.5,4.474,298.45,2443.6,80.602,1902,64.84
143,28.6,6.466,303.24,2068.4,87.118,5311,27.45
647,20.2,8.315,311.13,2449.3,98.159,3793,71.3
688,20.4,8.359,309.81,2050.7,99.523,3198,82.65
444,24.1,7.048,307.15,2059.2,97.02,5837,73.9
1143,46.4,6.099,302.83,1431.4,100.16,2961,28.25
1289,53,5.439,300.86,1240,100.14,2921,34.84
280,29.6,6.257,303.72,2196.7,88.171,3617,37.35
593,26.3,6.824,306.76,1986.2,97.279,4294,82.45
512,26.6,6.798,306.7,1994.4,97.165,3677,91.05
1061,48.7,6.093,302.19,1378,100.17,3450,31.225
165,25.8,3.068,298.81,2793.6,78.782,1564,75.55
414,34.6,2.913,299.48,2345,81.047,3121,32.25
246,30.9,6.321,303.24,2146.4,87.964,3127,40
372,30.7,6.354,303.35,2165.3,88.054,4839,48.6
603,23.2,7.862,309.41,2240.8,96.945,4214,82.1
557,24,6.935,307.38,1952.3,98.318,4089,71.25
632,24.7,6.882,307.23,1955.5,98.142,4959,88.4
453,30.1,5.791,304.65,1900.5,90.424,3655,22.72
712,23.4,8.197,309.65,2124.7,98.112,3312,59.107
707,23.3,8.279,309.78,2103.3,98.5,3171,55.11
564,25.3,7.651,308.21,2133.5,96.216,3915,45.16
135,36.6,5.492,301.51,1877.2,86.262,4921,16.25
703,25.9,7.462,308.23,2022.9,97.659,2997,43.825
568,24.3,7.623,308.79,1966.8,99.355,3320,50.35
638,24.1,7.578,308.8,1969.9,99.435,3343,71.6
345,17.4,3.733,298.71,3172.3,76.186,3966,47.03
156,35.7,4.684,300.93,2097.9,83.451,5061,22.65
136,36.9,5.512,301.61,1810.6,86.699,5858,19.95
490,34.5,5.36,303.48,1936.1,90.98,4802,20.975
429,34.4,5.163,303.87,1929.9,91.823,4307,24.675
538,25.4,5.66,307.55,2005.8,99.607,4996,82.03
481,26.3,5.619,307.37,1993.2,99.567,5596,119.2
994,32.5,5.177,305.34,1987.9,94.418,3869,46.3
1033,31.8,5.292,305.69,2000.5,94.964,3089,61.87
943,28.2,6.047,307.53,2034.2,98.109,3949,61.25
691,25.5,5.988,307.9,2024.7,99.542,3048,92.317
167,33.1,3.697,303.02,1774.9,90.192,4846,27.99
157,20.2,5.368,291.93,3143.4,68.466,5610,26.05
153,33.1,3.536,303.26,1804.4,90.32,4690,32.7
188,32.2,3.27,304.02,1875.3,91.045,5307,38.25
941,31.5,3.159,306.86,2185,95.531,3619,89.383
307,42.6,4.599,299.69,1732,82.875,6452,17.15
287,43.6,4.678,299.47,1680.3,82.859,4610,21.35
207,46.7,4.698,299,1530.6,83.328,8940,17.2
1234,34.1,5.719,306.98,2047.3,97.951,2393,111.25
1361,34.2,5.617,307.11,2063.1,98.143,3877,115.85
1361,34.3,5.515,307.23,2078.8,98.334,3478,130.59
1283,39.3,4.562,305.64,1909.2,97.803,3556,112.8
1587,39.8,4.51,305.76,1909.3,98.156,3484,110.07
379,44.2,2.076,301.21,1333.8,93.725,5440,33.963
60,48.5,2.068,295.65,2135.1,95.486,6233,31.57
669,44.1,2.783,297.85,2230.6,98.505,2907,12.735
193,47.9,4.182,296.76,1978.9,97.377,3271,28.9
189,47.8,4.149,296.8,1994.3,97.397,7436,16.57
1092,46.4,5.296,298.77,1895.8,98.629,4690,32.48
812,62,4.472,294.81,1215.5,97.155,7284,26.67
109,25.1,1.795,299.72,2442.2,88.105,2815,14.1
1604,45.2,6.121,294.83,2407.7,86.337,4251,53.77
631,31.6,9.73,295.06,2493.8,85.908,2435,40.39
625,31.6,9.659,295.3,2552.8,85.979,2189,33.35
726,31,9.769,295.5,2518.7,86.233,2298,36.353
724,31,9.706,295.7,2580.4,86.275,2487,33.14
104,19.4,4.887,293.99,2306.7,81.454,756,23.68
138,20.1,5.227,292.26,2279.1,79.073,653,16.52
76,24.4,10.218,292.69,2223,82.419,960,30.937
513,28,9.513,297.92,2434.5,86.777,4095,28.025
1985,30.5,2.137,305.55,2521.4,97.81,2533,122.14
2141,28.7,2.414,306.18,2738.2,97.658,2784,61.645
2130,29.9,2.189,305.93,2569.5,97.933,2928,63.3
2214,31.1,1.981,305.69,2400.9,98.208,2616,73.75
1863,27.4,2.88,306.38,2869.5,97.121,3170,110.38
2459,44.6,6.397,305.47,1606.8,99.585,4049,83.525
1212,51.1,6.065,302.12,1491.7,99.296,4855,40.43
1387,38.7,5.92,306.99,2302.2,98.563,3219,95.9
1337,39.1,5.641,307,2342.8,98.46,3462,59.45
1929,42.7,5.499,307.14,2263.2,99.361,3470,73.08
2634,32,3.836,306.68,2003.7,98.176,4225,110.2
1724,40.3,6.236,307.15,2002.5,99.355,2760,105
61,28.2,6.676,289.42,2374,69.489,2180,31.33
220,26.7,12.35,292.34,2004.2,81.75,3859,50.48
1261,40.6,6.441,306.48,2110.1,98.092,3978,68.33
1278,40.9,6.411,306.36,2117.5,97.914,4311,72.925
1812,30.7,3.949,307.45,2105.7,98.049,2770,103.84
1801,31.5,4.444,306.03,2070.2,96.143,4041,68.43
